air_pressure_at_mean_sea_level_Pa_,air_temperature_K_,sea_surface_wave_mean_period_s_,sea_surface_wave_significant_height_m_,sea_surface_wave_from_direction_degree_,wind_from_direction_degree_,wind_speed_of_gust_mS_1_,wind_speed_mS_1_,eastward_sea_water_velocity_1_mS_1_,northward_sea_water_velocity_1_mS_1_,sea_water_temperature_1_K_,eastward_sea_water_velocity_2_mS_1_,northward_sea_water_velocity_2_mS_1_,sea_water_temperature_2_K_,eastward_sea_water_velocity_3_mS_1_,northward_sea_water_velocity_3_mS_1_,sea_water_temperature_3_K_,eastward_sea_water_velocity_4_mS_1_,northward_sea_water_velocity_4_mS_1_,sea_water_temperature_4_K_,eastward_sea_water_velocity_5_mS_1_,northward_sea_water_velocity_5_mS_1_,sea_water_temperature_5_K_,eastward_sea_water_velocity_6_mS_1_,northward_sea_water_velocity_6_mS_1_,sea_water_temperature_6_K_,eastward_sea_water_velocity_7_mS_1_,northward_sea_water_velocity_7_mS_1_,sea_water_temperature_7_K_,eastward_sea_water_velocity_8_mS_1_,northward_sea_water_velocity_8_mS_1_,sea_water_temperature_8_K_,sea_water_temperature_9_K_,total_water_velocity_1,total_water_velocity_2,total_water_velocity_3,total_water_velocity_4,total_water_velocity_5,total_water_velocity_6,total_water_velocity_7,total_water_velocity_8,total_water_direction_1,total_water_direction_2,total_water_direction_3,total_water_direction_4,total_water_direction_5,total_water_direction_6,total_water_direction_7,total_water_direction_8,time_converted,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,time_str,image_file_names,Time,Wave Height (meters),Wave Category,Marker
100851.0,282.44,3.86,0.53,29.96,297.5,4.84,2.679,0.03737092,0.1059994,282.24704,0.05988902,0.1329987,282.242951,0.04862646,0.1109989,282.277618,0.05206123,0.07218468,282.237,0.06039284,0.08953606,282.246735,0.07541798,0.08144402,282.316315,0.06940194,0.08662777,282.267884,0.0432129,0.04988632,282.271179,282.280274,0.1123942100911181,0.1458607175296022,0.1211828717820369,0.0889999982910971,0.1080000053869869,0.1110000004551387,0.1109999991483626,0.0659999973450938,70.57949795826194,65.75806764292514,66.34270869648718,54.2000016463939,55.99999781608976,47.2000035753704,51.29999624375484,49.0999907739635,2023-05-21 03:40:00,258.0,4.2,4.8,0.35,4.17,3.36,332.0,1016.0,7.7,4.6,6.0,99.0,99.0,2023_5_21_3:40:00,2023_5_21_3:40:00.png,2023-05-21 03:40:00,0.53,Medium,yellow
100874.8,282.57,4.03,0.5,29.69,287.9,3.53,1.26,0.03316119,0.09499942,282.254059,0.01387535,0.04999981,282.241761,0.05215028,0.1199989,282.259491,0.04760318,0.0553438,282.22223,0.07186422,0.05902994,282.189911,0.08841482,0.0671105,282.254547,0.009392884,0.09754883,282.169647,0.06801919,0.09396482,282.167634,282.169709,0.1006208443740783,0.0518893663254678,0.1308410780500084,0.0729999927709064,0.0929999996376989,0.1109999982246954,0.0980000025724813,0.1159999896805534,70.75757599487493,74.49023698431313,66.51073301345522,49.29999872199876,39.40000199491186,37.19999956168554,84.49999999620766,54.09999837213783,2023-05-21 04:40:00,264.0,4.3,4.9,0.33,4.17,3.16,327.0,1016.1,7.5,4.6,5.9,99.0,99.0,2023_5_21_4:40:00,2023_5_21_4:40:00.png,2023-05-21 04:40:00,0.5,Medium,yellow
100889.4,282.709999,3.92,0.43,30.08,274.1,2.91,1.715,0.02719218,0.08199956,282.254426,0.01320863,0.0429998,282.240998,0.01407433,0.07199986,282.270478,0.02189454,0.04826623,282.23233,-0.02105463,0.06149555,282.1568,0.05312741,0.05006474,282.185517,0.04235926,0.03814044,282.090546,-0.02372534,0.07009357,282.069611,282.053925,0.0863906389219688,0.0449827823340986,0.0733625695090384,0.0529999984926839,0.0650000008787646,0.0729999992094226,0.0570000006240456,0.0740000021179763,71.65377025530289,72.92414844602565,78.9394541829002,65.5999930651164,108.89999770099011,43.30000083957456,41.99999326394486,108.69998203118658,2023-05-21 05:40:00,268.0,5.8,6.9,0.35,4.17,2.89,332.0,1016.1,7.6,4.6,5.2,99.0,99.0,2023_5_21_5:40:00,2023_5_21_5:40:00.png,2023-05-21 05:40:00,0.43,Low,green
100904.0,282.839999,4.03,0.4,30.29,323.5,2.53,1.054,0.0206926,0.07599971,282.142243,0.02238733,0.1269998,282.125519,0.02636144,0.1179997,282.147736,0.05933597,0.05513839,282.109467,-0.007374697,0.0382964,282.12146,0.04731111,0.05947822,282.180329,0.03710673,0.04194152,282.115876,0.02722596,0.01681509,282.113068,282.115418,0.0787663609343741,0.1289579068710751,0.1209084559448329,0.0809999962199567,0.0390000052410484,0.0759999985776348,0.056000004564315,0.0320000023379639,74.76915852450279,80.00269586030889,77.40676027608943,42.90000211226825,100.8999607005778,51.50000144401243,48.49999415927735,31.699991449926472,2023-05-21 06:40:00,265.0,6.1,7.1,0.37,2.6,2.79,274.0,1016.3,7.7,4.5,5.3,99.0,99.0,2023_5_21_6:40:00,2023_5_21_6:40:00.png,2023-05-21 06:40:00,0.4,Low,green
100935.7,282.44,3.7,0.33,30.42,26.89,2.0,0.8190001,0.01988276,0.0639997,282.220765,0.01260128,0.09499991,282.205689,0.01366592,0.08699988,282.234498,0.0347049,0.07868654,282.194214,-0.001633326,0.05197434,282.185578,-0.001001759,0.08199389,282.210846,0.0029206,0.06193117,282.123658,0.02902815,0.02604547,282.043427,282.037049,0.0670170556299484,0.0958320153061934,0.0880666593522247,0.086000009658032,0.0519999978101718,0.0820000092586957,0.061999997757491,0.0389999999992743,72.74156981929693,82.44409979225775,81.07293818558176,66.1999995512827,91.79996317669644,90.69997541576063,87.29999985045946,41.9000006653954,2023-05-21 07:40:00,263.0,5.7,7.0,0.42,2.94,2.8,264.0,1016.3,7.3,4.5,5.3,99.0,99.0,2023_5_21_7:40:00,2023_5_21_7:40:00.png,2023-05-21 07:40:00,0.33,Low,green
100942.2,282.43,2.68,0.34,29.59,126.4,1.83,0.7700001,0.02408025,0.06299954,281.97171,0.008464846,0.09699997,281.957093,0.03324149,0.1069995,281.987702,0.0821441,0.0669951,281.953003,0.06162009,0.09709771,281.961182,0.03177934,0.06237046,282.013031,-0.01727495,0.07195538,281.95636,-0.005329799,0.03053839,281.957886,281.970551,0.0674447957982978,0.0973686181364643,0.1120441415588967,0.105999983909527,0.1150000033863138,0.0700000052246226,0.0740000041111275,0.0310000003414919,69.08169499814397,85.01263368781999,72.74156975113443,39.20000285081876,57.59999600930056,62.99999756900987,103.499993721377,99.89999405740876,2023-05-21 08:40:00,260.0,5.6,6.3,0.39,3.03,2.86,260.0,1016.5,7.0,999.0,5.2,99.0,99.0,2023_5_21_8:40:00,2023_5_21_8:40:00.png,2023-05-21 08:40:00,0.34,Low,green
100966.4,282.07,2.91,0.41,29.1,185.0,2.86,1.598,0.02549573,0.08299961,282.062134,0.01199914,0.1249999,282.062042,0.009896016,0.08999995,282.075714,0.1038766,0.09385972,282.043976,0.003298344,0.1349597,282.035828,0.0627705,0.05119437,282.098237,-0.01580126,0.07433922,282.020203,0.006431337,0.04756719,281.991852,281.975953,0.0868272279206528,0.1255744972546161,0.09054237755148,0.1399999823787074,0.1349999988786382,0.080999994999672,0.0759999963670788,0.047999996459413,72.92414621301269,84.51679579119896,83.72520403519117,42.100002845881846,88.60000000985393,39.1999996755068,101.99997861457368,82.29999930822827,2023-05-21 09:40:00,261.0,5.9,6.8,0.44,3.13,2.9,268.0,1016.4,7.1,4.5,5.4,99.0,99.0,2023_5_21_9:40:00,2023_5_21_9:40:00.png,2023-05-21 09:40:00,0.41,Low,green
100998.0,282.789999,3.11,0.43,28.73,294.7,2.04,1.1,0.03131115,0.09199947,282.243378,0.009271186,0.06399994,282.22403,0.01492081,0.08299986,282.222626,0.04652248,0.09413108,282.127472,-0.04164159,0.08315634,282.075867,0.02530661,0.009411447,282.098023,0.03005735,0.03482177,281.998139,-0.01123959,0.02454937,281.943298,281.884797,0.0971817400266294,0.0646679766951943,0.0843303464422843,0.1050000065110321,0.0929999940856111,0.0269999971171463,0.0459999995103847,0.0269999990882407,71.2044785062201,81.75733351824326,79.80884129108932,63.69999873478983,116.5999982631475,20.400006174539275,49.19999582663792,114.60002097829994,2023-05-21 10:40:00,248.0,4.2,4.9,0.41,3.23,2.96,270.0,1016.9,6.5,4.5,5.4,99.0,99.0,2023_5_21_10:40:00,2023_5_21_10:40:00.png,2023-05-21 10:40:00,0.43,Low,green
101043.2,283.079999,3.2,0.42,28.47,225.2,1.81,0.7130001,0.0416452,0.1069992,282.324006,0.01329242,0.06399987,282.306336,0.02108355,0.07999972,282.324524,0.0327983,0.04289839,282.295471,0.03577795,0.03348041,282.289642,0.03848441,0.05727084,282.279084,0.03037395,0.04823301,282.095917,0.04675148,0.03082692,281.964386,281.852936,0.1148179057624724,0.0653656774574646,0.0827313198291971,0.0540000032174267,0.0489999955099038,0.0689999922272002,0.057000000809321,0.0559999989185428,68.73349561405969,78.26679628590826,75.23568020506903,52.599996392827954,43.09999704953984,56.099998183566974,57.79999782294332,33.39999895897977,2023-05-21 11:40:00,248.0,7.5,9.1,0.45,3.33,2.91,269.0,1017.2,7.8,4.5,6.0,99.0,99.0,2023_5_21_11:40:00,2023_5_21_11:40:00.png,2023-05-21 11:40:00,0.42,Low,green
101127.6,283.92,3.47,0.48,27.87,137.6,2.51,1.113,0.0233158,0.06099956,282.352326,0.01826485,0.06499974,282.349976,0.007833031,0.03299991,282.351807,0.03209814,0.05766897,282.305695,0.01319404,0.03349503,282.310456,0.03271525,0.04421213,282.378541,0.01453351,0.01223835,282.278931,-0.001004783,0.01797193,282.172486,282.063477,0.0653036970609903,0.0675171900006961,0.0339168163991707,0.066000005244852,0.0359999961975345,0.0550000001972672,0.0190000032537523,0.017999996022277,69.0816947374221,74.3046998476302,76.64709160333985,60.89999767385863,68.5000047356711,53.500004391466426,40.09999581607196,93.19998766907104,2023-05-21 12:40:00,251.0,6.9,8.2,0.5,3.45,3.0,262.0,1017.8,8.0,4.5,5.9,99.0,99.0,2023_5_21_12:40:00,2023_5_21_12:40:00.png,2023-05-21 12:40:00,0.48,Low,green
101155.1,284.11,3.73,0.52,28.23,271.8,1.78,0.648,0.02100151,0.06299965,282.441895,0.034636,0.1049994,282.415466,0.02156176,0.07099967,282.403687,0.03190874,0.0566289,282.326447,-0.0009249889,0.105996,282.185334,0.02617898,0.06167382,282.180786,0.03099617,0.0004869294,282.074097,-0.0391702,0.03717116,282.052674,282.02005,0.0664079763462387,0.110564580659269,0.0742015002166836,0.0650000000276738,0.1060000359455841,0.0669999930390503,0.0309999944340234,0.053999997257274,71.56371973521367,71.74390213231784,73.10708457223853,60.60000404565783,90.49998693147027,67.00000268384574,0.900004899875282,136.49997835072747,2023-05-21 13:40:00,252.0,5.8,6.8,0.55,3.7,3.21,253.0,1018.0,7.7,4.5,6.2,99.0,99.0,2023_5_21_13:40:00,2023_5_21_13:40:00.png,2023-05-21 13:40:00,0.52,Medium,yellow
101185.4,284.65,3.34,0.52,28.88,175.4,3.4,1.667,0.01113519,0.05799989,282.667694,0.02810676,0.1219997,282.517365,0.007895857,0.02599988,282.403046,0.03589559,0.0692496,282.2417,-0.0414861,0.04607498,282.145935,-0.01395874,0.001074069,282.140473,0.03918245,-0.0326456,282.071229,-0.008038958,0.01831325,282.06662,282.046998,0.0590591203485812,0.1251955141280533,0.0271723815257118,0.0780000030872313,0.0620000022194386,0.0140000016644413,0.0509999959545341,0.0199999992822065,79.13222625798763,77.02634949040592,73.10708261774495,62.5999955601792,132.0000011448671,175.5999898264944,-39.80001157514194,113.70000862067477,2023-05-21 14:40:00,255.0,5.1,6.1,0.48,3.7,3.03,256.0,1018.2,7.8,4.5,6.4,99.0,99.0,2023_5_21_14:40:00,2023_5_21_14:40:00.png,2023-05-21 14:40:00,0.52,Medium,yellow
101205.0,284.52,3.54,0.46,28.93,181.3,2.04,0.7500001,0.01340412,0.05999985,283.13797,0.02437351,0.1329998,283.029908,0.007351324,0.05399995,282.477662,0.05618615,0.1026261,282.285431,-0.09786085,0.05650004,282.20575,-0.005877853,0.00809017,282.195526,-0.008183123,0.00374653,282.080719,-0.01934026,0.02422714,282.024689,282.028656,0.0614788779419151,0.1352146988672463,0.0544980418414779,0.1169999993719337,0.1130000021359473,0.0100000003259254,0.0089999993930015,0.0309999995072129,77.40676264259044,79.61522119612107,82.24765261795119,61.29999938545021,149.9999772059967,126.00000202196097,155.39997813832403,128.59998299476197,2023-05-21 15:40:00,258.0,4.3,4.9,0.47,3.57,3.08,262.0,1018.6,7.8,4.6,6.3,99.0,99.0,2023_5_21_15:40:00,2023_5_21_15:40:00.png,2023-05-21 15:40:00,0.46,Low,green
101212.4,284.16,3.51,0.44,29.47,345.4,2.04,0.799,0.02766865,0.08299954,283.19135,0.005977747,0.02499993,283.140137,0.01211781,0.05299986,282.638886,0.0290456,0.03437082,282.426239,0.06497074,-0.0354232,282.314118,0.014,-6.119594e-10,282.333618,0.02103136,0.01156209,282.22461,-0.01132776,0.01398863,282.222718,282.160858,0.0874898727455589,0.0257046680430016,0.0543675130865455,0.045000001631471,0.0740000010431594,0.014,0.024000000596202,0.0179999976637359,71.5637237126959,76.55246266802028,77.12134483704519,49.79999500007221,-28.600001775243385,-2.504477918097009e-06,28.8000041799956,128.99997719150957,2023-05-21 16:40:00,306.0,1.8,2.8,0.39,3.57,3.06,273.0,1019.3,8.3,4.6,6.5,99.0,99.0,2023_5_21_16:40:00,2023_5_21_16:40:00.png,2023-05-21 16:40:00,0.44,Low,green
101215.7,283.55,3.58,0.43,29.7,290.5,1.74,0.803,0.0185249,0.06099972,283.27039,0.007487458,0.03899993,283.2222,0.01373923,0.08199988,283.123688,0.03073028,0.03149048,282.544526,0.06791292,0.00344032,282.427002,0.0109598,-0.0009395862,282.412323,0.02097838,0.0009526219,282.302643,0.0009160072,0.02098001,282.298829,282.303834,0.0637505902724704,0.0397121715259524,0.0831429297114751,0.0440000049944179,0.0680000037105057,0.0110000017394194,0.0209999979978275,0.0209999973521558,73.10707895122464,79.1322235745958,80.48833943763316,45.69999280791963,2.899999904714828,-4.899999461081026,2.599997924602442,87.49999950617156,2023-05-21 17:40:00,306.0,1.8,2.2,0.35,3.45,3.13,273.0,1019.6,7.5,4.6,6.7,99.0,99.0,2023_5_21_17:40:00,2023_5_21_17:40:00.png,2023-05-21 17:40:00,0.43,Low,green
101232.7,284.0,3.63,0.37,29.52,318.8,1.61,0.586,0.02666159,0.07599953,283.2753,0.01330986,0.04099978,283.19885,0.004764749,0.06499998,283.113983,0.02721132,0.01263107,283.006226,0.03748515,0.04938485,282.779419,0.001369796,0.004808707,282.516663,-0.004258634,0.00261993,282.450378,-0.003031473,0.02078004,282.397614,282.369477,0.08054048014228,0.0431060823233566,0.0651743832577907,0.0299999977581215,0.0619999990326209,0.0050000004093464,0.0049999996750855,0.0209999974036029,70.66848856873736,72.01488642923306,85.80749726041135,24.899992720749083,52.799993661410745,74.10000244980186,148.39999138403874,98.29998112327016,2023-05-21 18:40:00,326.0,3.2,3.6,0.32,3.45,3.11,285.0,1019.6,8.3,4.9,5.9,99.0,99.0,2023_5_21_18:40:00,2023_5_21_18:40:00.png,2023-05-21 18:40:00,0.37,Low,green
101287.0,282.82,3.54,0.34,28.57,161.9,2.52,1.448,0.009882042,0.03799987,283.21063,0.005007343,0.01899993,283.17899,0.01951275,0.0649997,283.069763,0.03229812,0.01805081,282.975891,-0.005424368,-0.01398486,282.950074,0.01696829,0.001037825,282.997803,0.002726764,0.03389048,282.67035,0.01020714,0.01359464,282.572388,282.560914,0.0392637857841887,0.0196486850431409,0.0678653697599335,0.0370000040160876,0.0150000025806339,0.0169999984192565,0.0339999981844425,0.0169999983443881,75.42285215489126,75.23567795659156,73.29037268625285,29.200001157654548,-111.19999391822034,3.499999744758258,85.39999878542014,53.10001195457802,2023-05-21 20:40:00,22.0,3.3,4.0,0.28,3.45,3.12,290.0,1019.7,6.0,5.0,4.8,99.0,99.0,2023_5_21_20:40:00,2023_5_21_20:40:00.png,2023-05-21 20:40:00,0.34,Low,green
101596.9,284.75,0.97,0.04,31.05,182.6,3.99,2.51,0.009676086,0.02799983,281.296113,0.005628682,0.02499994,281.253906,0.006408846,0.03399994,281.143463,-0.003932348,0.05485924,280.932678,-0.02841217,0.1421891,280.638763,0.03230622,-0.0493691,279.768646,-0.1036023,-0.1410375,279.689056,-0.0632347,-0.1019871,279.679046,279.649078,0.0296246032936864,0.025625749960942,0.0345986882273781,0.0549999961288244,0.1449999709066139,0.0589999990296474,0.1750000370615389,0.1199999827104154,70.93604819436308,77.31155538809544,79.32523708645017,94.09998834274934,101.29999386927312,-56.80001120489091,-126.29998853138468,-121.80000766919268,2023-05-23 05:40:00,161.0,5.3,6.1,0.29,2.6,2.45,163.0,1023.1,8.0,5.1,5.0,99.0,99.0,2023_5_23_5:40:00,2023_5_23_5:40:00.png,2023-05-23 05:40:00,0.04,Low,green
101574.3,284.33,0.9900001,0.06,29.88,186.6,4.03,2.619,0.01062904,0.03499984,280.929566,0.001064651,0.009999994,280.921783,0.003452261,0.04299999,280.903656,-0.0064026,0.03745673,280.877106,-0.09873624,0.05495594,280.864929,-0.03558444,-0.01013647,280.608734,0.2059231,0.07454312,280.006927,0.2883098,0.1725498,279.603576,279.504211,0.0365782078750066,0.010056508427473,0.0431383500613111,0.0379999988033276,0.1130000019054035,0.037000005326682,0.2189999996642566,0.335999961690593,73.1070807239256,83.92288746591416,85.40984464738375,99.70000577926636,150.89997615845655,-164.1000363100359,19.899999615368973,30.899991848479605,2023-05-23 06:40:00,158.0,5.0,5.6,0.26,2.74,2.59,161.0,1022.8,7.8,5.1,4.5,99.0,99.0,2023_5_23_6:40:00,2023_5_23_6:40:00.png,2023-05-23 06:40:00,0.06,Low,green
101568.6,283.81,1.0,0.05,29.71,188.0,4.17,2.853,0.006450734,0.04399995,280.711242,0.0238656,0.08599967,280.685882,0.001905899,0.02799999,280.713043,0.01388856,0.04175054,280.689331,-0.00386756,0.03679731,280.692414,0.003804334,0.02673064,280.740478,0.04295574,-0.001950606,280.5802,0.04471232,0.02654823,279.95169,279.483185,0.0444702998544113,0.0892497064615279,0.0280647802592199,0.0439999964677862,0.0370000005890499,0.0270000013332065,0.0430000053804047,0.0520000007299548,81.65941261366716,74.4902376721739,86.10600623126277,71.59999521155197,96.00001058418268,81.89999882145678,-2.599996353795484,30.699997303769536,2023-05-23 07:40:00,177.0,4.6,5.3,0.25,2.94,2.65,175.0,1023.0,7.8,5.1,4.5,99.0,99.0,2023_5_23_7:40:00,2023_5_23_7:40:00.png,2023-05-23 07:40:00,0.05,Low,green
101296.9,283.74,2.02,0.38,31.18,50.18,10.15,7.730001,0.005824163,0.07099998,283.36002,0.03577913,0.08199922,283.3523,0.03760464,0.06299888,283.37503,0.03710451,0.04715141,283.134125,0.02216603,0.05897175,282.803437,0.04482189,0.06013318,282.84903,0.04830142,0.04198778,282.774475,0.002136195,0.1359832,282.78009,282.761048,0.0712384589575811,0.0894651788360438,0.0733687115246274,0.0600000010610683,0.0630000014605031,0.0750000077338962,0.0640000065886309,0.135999977982785,85.31049899613878,66.42667190905294,59.16661472240072,51.7999931680041,69.39999452355477,53.300000614694106,40.99999741651874,89.09999991934464,2023-05-24 10:40:00,21.0,11.1,13.1,0.49,2.86,2.71,11.0,1021.8,7.3,4.8,6.6,99.0,99.0,2023_5_24_10:40:00,2023_5_24_10:40:00.png,2023-05-24 10:40:00,0.38,Low,green
101441.8,282.68,3.49,0.68,31.06,65.85,9.17,6.415,0.006450731,0.02799993,283.044953,0.02386034,0.06299955,283.032044,0.01514766,0.03299965,283.05542,0.01744138,-0.00978765,283.027009,0.01719331,-0.02816718,283.037842,0.03822528,-0.0148266,283.10553,0.00486665,-0.04875772,283.045319,-3.934025e-09,-0.045,283.042664,282.987427,0.0287333953865404,0.067366602446005,0.0363101708010042,0.019999995720672,0.0329999990592196,0.0410000012029072,0.0489999953247028,0.0450000000000001,77.02635053757524,69.25640594683671,65.34370018056967,-29.30001004978774,-58.60001497240398,-21.199988296057743,-84.30002029781366,-90.00000500895621,2023-05-24 11:40:00,26.0,11.0,13.6,0.92,4.0,3.44,21.0,1023.4,6.4,4.7,5.0,99.0,99.0,2023_5_24_11:40:00,2023_5_24_11:40:00.png,2023-05-24 11:40:00,0.68,Medium,yellow
101565.6,281.959999,3.83,0.7300001,30.55,62.85,8.87,6.583,0.009756382,0.04299989,282.854218,0.02739288,0.07299949,282.838318,0.03236875,0.0659992,282.86255,-0.05549234,-0.0519288,282.796448,-2.884952e-09,-0.033,282.785798,0.0043429,-0.03170393,282.820252,-0.04326853,-0.07316307,282.733887,-0.04301287,-0.07331366,282.723175,282.615967,0.0440928285522943,0.0779698365712953,0.0735093897213308,0.0760000004481289,0.0330000000000001,0.0319999993414828,0.0850000029422693,0.0849999984013676,77.21641371326172,69.43152072602369,63.87474877821173,-136.90000733687094,-90.00000500895679,-82.19999679856903,-120.60000639302068,-120.40000067105868,2023-05-24 12:40:00,26.0,10.3,13.2,1.14,4.76,3.81,29.0,1024.6,5.8,4.6,4.3,99.0,99.0,2023_5_24_12:40:00,2023_5_24_12:40:00.png,2023-05-24 12:40:00,0.7300001,Medium,yellow
101641.6,281.86,4.61,0.6900001,30.38,71.4,8.59,6.068,0.01197644,0.0729999,282.605378,0.02020562,0.0509996,282.592377,0.01833634,0.03399951,282.635742,-0.05737202,-0.07697046,282.592652,-0.09039276,-0.0472562,282.617585,-0.01552786,-0.06620336,282.681274,-0.01171763,-0.04033234,282.563813,-0.008007203,-0.01499616,282.524781,282.279236,0.0739758103374582,0.0548564151193313,0.0386288499030931,0.0960000020390208,0.1019999975434195,0.0679999949372733,0.0420000059844341,0.0170000033714352,80.68299501860228,68.38693848497297,61.66148725889207,-126.70000347761028,-152.39999647837388,-103.20000172099604,-106.20000266609294,-118.09999782710857,2023-05-24 13:40:00,23.0,9.9,11.8,1.28,5.0,4.09,29.0,1025.5,5.6,4.6,3.8,99.0,99.0,2023_5_24_13:40:00,2023_5_24_13:40:00.png,2023-05-24 13:40:00,0.6900001,Medium,yellow
101675.5,281.057001,4.99,0.7600001,30.68,48.52,9.34,7.03,0.006384415,0.118,282.475464,0.04674153,0.112999,282.476898,0.04632779,0.08399873,282.486817,-0.0681189,-0.07591978,282.457703,-0.08488384,-0.0903921,282.471192,-0.08939398,-0.1216952,282.541138,-0.05557941,-0.104091,282.453736,-0.01470909,-0.09081654,282.379059,282.338654,0.1181725888473812,0.1222846868080419,0.0959273202372348,0.1019999879042071,0.1239999920788529,0.1510000177592055,0.1180000300718101,0.0920000068815198,86.90301936185597,67.52778574383969,61.12196190504342,-131.8999905059566,-133.200002717503,-126.29999034249448,-118.09999661586032,-99.20001238582664,2023-05-24 14:40:00,26.0,9.2,11.5,1.36,5.0,4.2,37.0,1026.1,5.1,4.5,4.0,99.0,99.0,2023_5_24_14:40:00,2023_5_24_14:40:00.png,2023-05-24 14:40:00,0.7600001,Medium,yellow
101755.6,280.444,5.09,0.89,30.74,48.72,10.7,7.726,0.01084373,0.109,282.059235,0.01088559,0.02699978,282.048279,0.08369124,0.1109968,282.063904,-0.04743398,-0.1210373,282.032074,-0.07093441,-0.08276055,282.042878,-0.08325902,-0.1342831,282.114014,-0.02366452,-0.1033247,282.055359,-0.02004624,-0.06811129,282.066346,282.075837,0.1095380595058763,0.0291115817106611,0.1390126370621664,0.1300000401920338,0.1089999961392228,0.1580000485980001,0.1060000147967933,0.0709999969267724,84.3186937916489,68.04202442723256,52.98382082019011,-111.3999921282671,-130.6000158057442,-121.79999091281503,-102.90000243959196,-106.39999783965548,2023-05-24 15:40:00,24.0,8.4,10.8,1.4,5.26,4.32,45.0,1026.9,4.9,4.5,2.9,99.0,99.0,2023_5_24_15:40:00,2023_5_24_15:40:00.png,2023-05-24 15:40:00,0.89,Medium,yellow
101824.5,280.253,5.04,0.9200001,30.64,48.22,10.68,7.751001,0.01657015,0.09399984,282.131714,0.01982692,0.07099973,282.120454,0.06880042,0.1079978,282.143525,-0.02966374,-0.1245153,282.112122,-0.1098472,-0.1121722,282.129486,-0.05849209,-0.0943381,282.205445,-0.01794641,-0.1146033,282.151215,-0.0320741,-0.06109216,282.140076,282.089326,0.0954491476706214,0.0737161340329191,0.128050859415376,0.1279999898628027,0.1570000312123536,0.1110000076764776,0.1159999569085182,0.0689999993063449,80.00269447343972,74.39742536045688,57.50066666961101,-103.40000492454094,-134.40001721406725,-121.79999553887086,-98.9000059273734,-117.69999921917804,2023-05-24 16:40:00,20.0,7.8,9.7,1.43,5.88,4.46,41.0,1027.9,5.1,4.5,2.8,99.0,99.0,2023_5_24_16:40:00,2023_5_24_16:40:00.png,2023-05-24 16:40:00,0.9200001,Medium,yellow
101859.1,279.793,5.14,1.01,30.43,47.53,11.41,8.479999,0.03049438,0.1559997,282.088715,0.02206445,0.1469998,282.077423,0.09658753,0.1429967,282.113892,-0.09888743,-0.1692255,282.082123,-0.1361987,-0.01479593,282.098237,-0.1588611,-0.07340405,282.161866,-0.05279914,-0.1970488,282.086731,-0.02818396,-0.1666333,282.096466,282.092622,0.158952236887923,0.1486464972807718,0.1725607347063372,0.1959999838322822,0.1370000198038486,0.1750000104274639,0.2039999479563159,0.1689999771306836,78.93945500301517,81.46371482499332,55.96282843940454,-120.30000808836112,-173.79999321468807,-155.2000248145017,-105.00001985053645,-99.60001568575082,2023-05-24 17:40:00,10.0,7.3,8.7,1.21,5.56,4.14,43.0,1027.9,5.1,4.6,3.0,99.0,99.0,2023_5_24_17:40:00,2023_5_24_17:40:00.png,2023-05-24 17:40:00,1.01,Medium,yellow
